plr_id,plr_name,bez_id,bez_name,pgr_id,pgr_name,bzr_id,bzr_name,svb_vollzeit,median_gross_income,median_rent,cases,average_rent,median_net_income,is_affordable_avg_person,is_affordable_buergergeld,rent_burden_avg_person,rent_burden_buergergeld,population,gap_rent_avg_person,gap_rent_buergergeld
11200513,Große-Leege-Straße,11,Lichtenberg,1120,Hohenschönhausen Süd,112005,Alt-Hohenschönhausen Süd,3140,3851.0,7.21,104,7.29,2811.23,True,False,0.1755111976630964,0.36673448626653105,10323,140.66964799999997,-1.3120000000000003
11200514,Landsberger Allee,11,Lichtenberg,1120,Hohenschönhausen Süd,112005,Alt-Hohenschönhausen Süd,3749,3411.0,6.5,117,6.64,2490.03,True,False,0.15822784810126583,0.3306205493387589,15796,141.37964799999997,-0.6020000000000003
11200515,Weiße Taube,11,Lichtenberg,1120,Hohenschönhausen Süd,112005,Alt-Hohenschönhausen Süd,1358,3993.0,6.8,30,6.82,2914.89,True,False,0.1655306718597858,0.34587995930824006,4436,141.07964799999996,-0.9020000000000001
11300616,Hohenschönhausener Straße,11,Lichtenberg,1130,Lichtenberg Nord,113006,Fennpfuhl,1365,3316.0,6.66,51,6.94,2420.68,True,False,0.16212268743914313,0.3387589013224822,6046,141.21964799999998,-0.7620000000000005
11300617,Fennpfuhlpark,11,Lichtenberg,1130,Lichtenberg Nord,113006,Fennpfuhl,896,3367.0,7.69,4,7.79,2457.91,True,False,0.18719571567672832,0.39114954221770093,4423,140.18964799999998,-1.7920000000000007
11300618,Storkower Bogen,11,Lichtenberg,1130,Lichtenberg Nord,113006,Fennpfuhl,1046,3712.0,6.84,12,7.04,2709.76,True,False,0.1665043816942551,0.34791454730417093,3789,141.03964799999997,-0.9420000000000002
11300619,Rudolf-Seiffert-Park,11,Lichtenberg,1130,Lichtenberg Nord,113006,Fennpfuhl,2086,3552.0,6.18,6,7.91,2592.96,True,False,0.1504381694255112,0.3143438453713123,8980,141.69964799999997,-0.28200000000000003
11300620,Fennpfuhl Ost,11,Lichtenberg,1130,Lichtenberg Nord,113006,Fennpfuhl,2803,3251.0,6.1,21,6.43,2373.23,True,False,0.14849074975657253,0.31027466937945064,11292,141.77964799999998,-0.20199999999999996
11300721,Herzbergstraße,11,Lichtenberg,1130,Lichtenberg Nord,113007,Alt-Lichtenberg,1562,3051.0,7.32,30,7.55,2227.23,True,False,0.17818889970788704,0.3723296032553408,6642,140.55964799999998,-1.4220000000000006
11300722,Rathaus Lichtenberg,11,Lichtenberg,1130,Lichtenberg Nord,113007,Alt-Lichtenberg,3169,4016.0,8.75,103,8.72,2931.68,True,False,0.21299902629016554,0.44506612410986773,10258,139.12964799999997,-2.8520000000000003
11300723,Bornitzstraße,11,Lichtenberg,1130,Lichtenberg Nord,113007,Alt-Lichtenberg,590,3943.0,,,,2878.39,False,False,,,2827,,
11300724,Roedeliusplatz,11,Lichtenberg,1130,Lichtenberg Nord,113007,Alt-Lichtenberg,1260,3718.0,7.33,33,7.13,2714.14,True,False,0.1784323271665044,0.3728382502543235,4276,140.54964799999996,-1.4320000000000004
11300725,Nibelungenviertel,11,Lichtenberg,1130,Lichtenberg Nord,113007,Alt-Lichtenberg,3170,3864.0,6.8,81,7.08,2820.72,True,False,0.1655306718597858,0.34587995930824006,10081,141.07964799999996,-0.9020000000000001
11300826,Frankfurter Allee Süd,11,Lichtenberg,1130,Lichtenberg Nord,113008,Frankfurter Allee Süd,2445,3432.0,5.8,11,6.33,2505.36,True,True,0.14118792599805258,0.2950152594099695,10417,142.07964799999996,0.09799999999999986
11400927,Victoriastadt,11,Lichtenberg,1140,Lichtenberg Mitte,114009,Neu-Lichtenberg,1255,4710.0,8.1,25,8.36,3438.3,True,False,0.19717624148003896,0.41200406917599186,4255,139.77964799999998,-2.202
11400928,Nöldnerplatz,11,Lichtenberg,1140,Lichtenberg Mitte,114009,Neu-Lichtenberg,912,4773.0,6.8,11,6.94,3484.29,True,False,0.1655306718597858,0.34587995930824006,2728,141.07964799999996,-0.9020000000000001
11400929,Weitlingkiez,11,Lichtenberg,1140,Lichtenberg Mitte,114009,Neu-Lichtenberg,5185,3850.0,7.75,201,7.75,2810.5,True,False,0.18865628042843233,0.39420142421159715,16689,140.12964799999997,-1.8520000000000003
11400930,Zachertstraße,11,Lichtenberg,1140,Lichtenberg Mitte,114009,Neu-Lichtenberg,1631,3948.0,7.99,77,7.5,2882.04,True,False,0.1944985394352483,0.4064089521871821,4767,139.88964799999997,-2.0920000000000005
11400931,Massower Straße,11,Lichtenberg,1140,Lichtenberg Mitte,114009,Neu-Lichtenberg,1888,3551.0,6.63,41,6.82,2592.23,True,False,0.16139240506329114,0.33723296032553407,7053,141.24964799999998,-0.7320000000000002
11401032,Rosenfelder Ring,11,Lichtenberg,1140,Lichtenberg Mitte,114010,Friedrichsfelde Nord,1939,3521.0,6.19,37,6.42,2570.33,True,False,0.15068159688412852,0.314852492370295,6262,141.68964799999998,-0.2920000000000007
11401033,Gensinger Straße,11,Lichtenberg,1140,Lichtenberg Mitte,114010,Friedrichsfelde Nord,1746,3486.0,6.31,108,6.79,2544.78,True,False,0.15360272638753653,0.3209562563580875,6816,141.56964799999997,-0.4119999999999999
11401034,Tierpark,11,Lichtenberg,1140,Lichtenberg Mitte,114010,Friedrichsfelde Nord,849,3369.0,6.0,31,6.54,2459.37,True,False,0.1460564751703992,0.3051881993896236,3387,141.87964799999997,-0.10200000000000031
11401135,Dolgenseestraße,11,Lichtenberg,1140,Lichtenberg Mitte,114011,Friedrichsfelde Süd,2506,3516.0,6.48,69,6.48,2566.68,True,False,0.15774099318403115,0.3296032553407935,11045,141.39964799999998,-0.5820000000000007
11401136,Volkradstraße,11,Lichtenberg,1140,Lichtenberg Mitte,114011,Friedrichsfelde Süd,2036,3468.0,6.21,24,6.29,2531.64,True,False,0.1511684518013632,0.3158697863682604,8290,141.66964799999997,-0.3120000000000003
11401137,Erieseering,11,Lichtenberg,1140,Lichtenberg Mitte,114011,Friedrichsfelde Süd,1856,3362.0,6.36,55,6.51,2454.26,True,False,0.15481986368062317,0.323499491353001,8702,141.51964799999996,-0.46200000000000063
11501238,Rummelsburg,11,Lichtenberg,1150,Lichtenberg Süd,115012,Rummelsburger Bucht,1272,5096.0,9.5,26,9.36,3720.08,True,False,0.23125608568646544,0.4832146490335707,4673,138.37964799999997,-3.6020000000000003
11501339,Karlshorst West,11,Lichtenberg,1150,Lichtenberg Süd,115013,Karlshorst,2900,4244.0,7.16,75,7.48,3098.12,True,False,0.17429406037000975,0.3641912512716175,10538,140.71964799999998,-1.2620000000000005
11501340,Karlshorst Nord,11,Lichtenberg,1150,Lichtenberg Süd,115013,Karlshorst,2893,4630.0,7.4,80,7.61,3379.9,True,False,0.1801363193768257,0.37639877924720244,11169,140.47964799999997,-1.5020000000000007
11501341,Karlshorst Süd,11,Lichtenberg,1150,Lichtenberg Süd,115013,Karlshorst,2504,5154.0,7.43,41,7.43,3762.42,True,False,0.1808666017526777,0.3779247202441506,9241,140.44964799999997,-1.532
12100101,Letteplatz,12,Reinickendorf,1210,Reinickendorf Ost,121001,Ost 1 - Reginhardstraße,2420,3389.0,6.25,147,6.48,2473.97,True,False,0.15214216163583252,0.3179043743641913,11075,141.62964799999997,-0.3520000000000003
12100102,Hausotterplatz,12,Reinickendorf,1210,Reinickendorf Ost,121001,Ost 1 - Reginhardstraße,2230,3366.0,6.49,145,6.46,2457.18,True,False,0.1579844206426485,0.3301119023397762,9997,141.38964799999997,-0.5920000000000005
12100103,Breitkopfbecken,12,Reinickendorf,1210,Reinickendorf Ost,121001,Ost 1 - Reginhardstraße,1825,3439.0,6.21,135,6.36,2510.47,True,False,0.1511684518013632,0.3158697863682604,7618,141.66964799999997,-0.3120000000000003
12100204,Schäfersee,12,Reinickendorf,1210,Reinickendorf Ost,121002,Ost 2 - Alt-Reinickendorf,2031,3440.0,6.5,132,6.65,2511.2,True,False,0.15822784810126583,0.3306205493387589,9176,141.37964799999997,-0.6020000000000003
12100205,Teichstraße,12,Reinickendorf,1210,Reinickendorf Ost,121002,Ost 2 - Alt-Reinickendorf,3124,3430.0,6.33,157,6.51,2503.9,True,False,0.15408958130477118,0.3219735503560529,13853,141.54964799999996,-0.4320000000000004
12100206,Humboldtstraße,12,Reinickendorf,1210,Reinickendorf Ost,121002,Ost 2 - Alt-Reinickendorf,1265,3537.0,6.34,46,6.45,2582.01,True,False,0.1543330087633885,0.3224821973550356,4721,141.53964799999997,-0.44200000000000017
12200307,Reinickes Hof,12,Reinickendorf,1220,Tegel,122003,West 4 - Auguste-Viktoria-Allee,678,3313.0,6.3,56,6.49,2418.49,True,False,0.15335929892891917,0.32044760935910477,2802,141.57964799999996,-0.40200000000000014
12200308,Meller Bogen,12,Reinickendorf,1220,Tegel,122003,West 4 - Auguste-Viktoria-Allee,1275,3455.0,6.5,56,6.94,2522.15,True,False,0.15822784810126583,0.3306205493387589,5793,141.37964799999997,-0.6020000000000003
12200309,Scharnweberstraße,12,Reinickendorf,1220,Tegel,122003,West 4 - Auguste-Viktoria-Allee,2429,3350.0,6.34,121,6.51,2445.5,True,False,0.1543330087633885,0.3224821973550356,11167,141.53964799999997,-0.44200000000000017
12200310,Klixstraße,12,Reinickendorf,1220,Tegel,122003,West 4 - Auguste-Viktoria-Allee,1613,3176.0,6.54,80,6.73,2318.48,True,False,0.15920155793573515,0.3326551373346897,8133,141.33964799999998,-0.6420000000000003
12200411,Schumacher-Quartier,12,Reinickendorf,1220,Tegel,122004,West 1 - Tegel-Süd/Flughafensee,,,,,,,False,False,,,317,,
12200412,Waldidyll/Flughafensee,12,Reinickendorf,1220,Tegel,122004,West 1 - Tegel-Süd/Flughafensee,315,,6.5,41,6.56,,True,False,0.15822784810126583,0.3306205493387589,6465,141.37964799999997,-0.6020000000000003
12200413,Tegel Süd,12,Reinickendorf,1220,Tegel,122004,West 1 - Tegel-Süd/Flughafensee,1291,3902.0,6.59,56,6.76,2848.46,True,False,0.16041869522882182,0.33519837232960326,8096,141.28964799999997,-0.6920000000000002
12200414,TXL,12,Reinickendorf,1220,Tegel,122004,West 1 - Tegel-Süd/Flughafensee,,,5.37,6,6.07,,True,True,0.13072054527750732,0.27314343845371314,1772,142.50964799999997,0.5279999999999996
12200515,Alt-Tegel,12,Reinickendorf,1220,Tegel,122005,West 5 - Tegel,2536,4145.0,8.01,147,8.26,3025.85,True,False,0.19498539435248297,0.4074262461851475,11035,139.86964799999998,-2.112
12400616,Konradshöhe/ Tegelort,12,Reinickendorf,1240,Grüner Norden,124006,West 2 - Heiligensee/Konradshöhe,1104,5013.0,8.19,57,8.12,3659.49,True,False,0.19936708860759494,0.4165818921668362,6167,139.68964799999998,-2.292
12400617,Alt-Heiligensee,12,Reinickendorf,1240,Grüner Norden,124006,West 2 - Heiligensee/Konradshöhe,1258,4801.0,7.59,26,7.86,3504.73,True,False,0.184761441090555,0.38606307222787384,6798,140.28964799999997,-1.6920000000000002
12400618,Heiligensee Nord,12,Reinickendorf,1240,Grüner Norden,124006,West 2 - Heiligensee/Konradshöhe,751,4221.0,7.8,9,7.84,3081.33,True,False,0.189873417721519,0.3967446592065107,3791,140.07964799999996,-1.9020000000000001
12400619,Heiligensee,12,Reinickendorf,1240,Grüner Norden,124006,West 2 - Heiligensee/Konradshöhe,1331,4739.0,8.24,9,8.4,3459.47,True,False,0.2005842259006816,0.41912512716174977,7777,139.63964799999997,-2.3420000000000005
12400720,Frohnau West,12,Reinickendorf,1240,Grüner Norden,124007,Nord 1 - Frohnau/Hermsdorf,1436,5328.0,7.54,58,7.82,3889.44,True,False,0.18354430379746836,0.38351983723296035,8434,140.33964799999998,-1.6420000000000003
12400721,Frohnau Ost,12,Reinickendorf,1240,Grüner Norden,124007,Nord 1 - Frohnau/Hermsdorf,1368,5693.0,7.97,37,8.37,4155.89,True,False,0.19401168451801362,0.4053916581892167,7965,139.90964799999998,-2.072
12400722,Hermsdorf West,12,Reinickendorf,1240,Grüner Norden,124007,Nord 1 - Frohnau/Hermsdorf,1530,4917.0,8.0,72,7.78,3589.41,True,False,0.19474196689386564,0.4069175991861648,8464,139.87964799999997,-2.1020000000000003
12400723,Hermsdorf Ost/ Waldsee,12,Reinickendorf,1240,Grüner Norden,124007,Nord 1 - Frohnau/Hermsdorf,1499,4739.0,7.5,51,7.61,3459.47,True,False,0.18257059396299902,0.3814852492370295,8147,140.37964799999997,-1.6020000000000003
12500824,Ziekowstraße/Freie Scholle,12,Reinickendorf,1250,Wittenau/Borsigwalde,125008,West 3 - Borsigwalde/Freie Scholle,2182,3804.0,6.01,110,6.34,2776.92,True,False,0.14629990262901654,0.3056968463886063,9726,141.86964799999998,-0.1120000000000001
12500825,Borsigwalde,12,Reinickendorf,1250,Wittenau/Borsigwalde,125008,West 3 - Borsigwalde/Freie Scholle,1772,3720.0,6.4,83,6.58,2715.6,True,False,0.15579357351509251,0.32553407934893186,6879,141.47964799999997,-0.5020000000000007
12500926,Wittenau Mitte,12,Reinickendorf,1250,Wittenau/Borsigwalde,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,1055,3619.0,6.34,31,6.9,2641.87,True,False,0.1543330087633885,0.3224821973550356,5171,141.53964799999997,-0.44200000000000017
12500927,Wittenau Nord,12,Reinickendorf,1250,Wittenau/Borsigwalde,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,1598,4226.0,6.25,58,6.62,3084.98,True,False,0.15214216163583252,0.3179043743641913,6875,141.62964799999997,-0.3520000000000003
12500928,Waidmannslust,12,Reinickendorf,1250,Wittenau/Borsigwalde,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,1129,4198.0,7.01,34,7.65,3064.54,True,False,0.17064264849074975,0.3565615462868769,5148,140.86964799999998,-1.112
12500929,Lübars,12,Reinickendorf,1250,Wittenau/Borsigwalde,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,1007,4289.0,7.28,24,7.56,3130.97,True,False,0.17721518987341772,0.37029501525940994,5068,140.59964799999997,-1.3820000000000006
12500930,Wittenau Süd,12,Reinickendorf,1250,Wittenau/Borsigwalde,125009,Nord 2 - Waidmannslust/Wittenau/Lübars,1944,3506.0,6.54,78,6.77,2559.38,True,False,0.15920155793573515,0.3326551373346897,9779,141.33964799999998,-0.6420000000000003
12601031,Lübarser Straße,12,Reinickendorf,1260,Märkisches Viertel,126010,Rollbergesiedlung,629,3862.0,6.82,16,6.73,2819.26,True,False,0.16601752677702045,0.34689725330620547,3301,141.05964799999998,-0.9220000000000006
12601032,Rollbergesiedlung,12,Reinickendorf,1260,Märkisches Viertel,126010,Rollbergesiedlung,972,3148.0,5.07,180,5.17,2298.04,True,True,0.12341772151898735,0.2578840284842319,6115,142.80964799999998,0.8279999999999994
12601133,Treuenbrietzener Straße,12,Reinickendorf,1260,Märkisches Viertel,126011,MV Nord,1946,2973.0,5.65,128,5.83,2170.29,True,True,0.1375365141187926,0.2873855544252289,11441,142.22964799999997,0.24799999999999933
12601134,Märkisches Zentrum,12,Reinickendorf,1260,Märkisches Viertel,126011,MV Nord,2803,3151.0,5.73,59,5.67,2300.23,True,True,0.13948393378773125,0.2914547304170905,15947,142.14964799999998,0.16799999999999926
12601235,Dannenwalder Weg,12,Reinickendorf,1260,Märkisches Viertel,126012,MV Süd,1774,3061.0,5.62,101,5.64,2234.53,True,True,0.1368062317429406,0.28585961342828076,10625,142.25964799999997,0.2779999999999996
12601236,Schorfheidestraße,12,Reinickendorf,1260,Märkisches Viertel,126012,MV Süd,586,3776.0,4.65,13,5.05,2756.48,True,True,0.11319376825705942,0.2365208545269583,3154,143.22964799999997,1.2479999999999993
